#Data tag : online , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/fb),recorded(/fb),avgpu,source
401733:11481,906:906,03/11/26 00:56:00,STABLE BEAMS,6799,0.000177079,0.000170282,65.1,HFET
401733:11481,907:907,03/11/26 00:56:23,STABLE BEAMS,6799,0.000177183,0.000170455,65.1,HFET
401733:11481,908:908,03/11/26 00:56:46,STABLE BEAMS,6799,0.000176972,0.000170193,65.1,HFET
401733:11481,909:909,03/11/26 00:57:10,STABLE BEAMS,6799,0.000176511,0.000169792,64.9,HFET
401733:11481,910:910,03/11/26 00:57:33,STABLE BEAMS,6799,0.000176129,0.000167031,64.8,HFET
401733:11481,911:911,03/11/26 00:57:56,STABLE BEAMS,6799,0.000176592,0.000169852,64.9,HFET
401733:11481,912:912,03/11/26 00:58:20,STABLE BEAMS,6799,0.000175864,0.000169175,64.7,HFET
401733:11481,913:913,03/11/26 00:58:43,STABLE BEAMS,6799,0.000175391,0.000168748,64.5,HFET
401733:11481,914:914,03/11/26 00:59:06,STABLE BEAMS,6799,0.000175636,0.000168956,64.6,HFET
401733:11481,915:915,03/11/26 00:59:30,STABLE BEAMS,6799,0.000175127,0.000168414,64.4,HFET
401733:11481,916:916,03/11/26 00:59:53,STABLE BEAMS,6799,0.000176363,0.000169637,64.8,HFET
401733:11481,917:917,03/11/26 01:00:16,STABLE BEAMS,6799,0.000177332,0.000170502,65.2,HFET
401733:11481,918:918,03/11/26 01:00:39,STABLE BEAMS,6799,0.000177343,0.000170585,65.2,HFET
401733:11481,919:919,03/11/26 01:01:03,STABLE BEAMS,6799,0.000177092,0.000170149,65.1,HFET
401733:11481,920:920,03/11/26 01:01:26,STABLE BEAMS,6799,0.000176472,0.000169820,64.9,HFET
401733:11481,921:921,03/11/26 01:01:49,STABLE BEAMS,6799,0.000176210,0.000169534,64.8,HFET
401733:11481,922:922,03/11/26 01:02:13,STABLE BEAMS,6799,0.000176142,0.000169336,64.8,HFET
401733:11481,923:923,03/11/26 01:02:36,STABLE BEAMS,6799,0.000176098,0.000166996,64.7,HFET
401733:11481,924:924,03/11/26 01:02:59,STABLE BEAMS,6799,0.000175709,0.000169062,64.6,HFET
401733:11481,925:925,03/11/26 01:03:23,STABLE BEAMS,6799,0.000175386,0.000168744,64.5,HFET
401733:11481,926:926,03/11/26 01:03:46,STABLE BEAMS,6799,0.000175690,0.000169055,64.6,HFET
401733:11481,927:927,03/11/26 01:04:09,STABLE BEAMS,6799,0.000175426,0.000168752,64.5,HFET
401733:11481,928:928,03/11/26 01:04:33,STABLE BEAMS,6799,0.000175583,0.000168939,64.6,HFET
401733:11481,929:929,03/11/26 01:04:56,STABLE BEAMS,6799,0.000178072,0.000171223,65.5,HFET
401733:11481,930:930,03/11/26 01:05:19,STABLE BEAMS,6799,0.000177862,0.000170934,65.4,HFET
401733:11481,931:931,03/11/26 01:05:43,STABLE BEAMS,6799,0.000177819,0.000170983,65.4,HFET
401733:11481,932:932,03/11/26 01:06:06,STABLE BEAMS,6799,0.000177991,0.000171087,65.4,HFET
401733:11481,933:933,03/11/26 01:06:29,STABLE BEAMS,6799,0.000177847,0.000171060,65.4,HFET
401733:11481,934:934,03/11/26 01:06:52,STABLE BEAMS,6799,0.000177865,0.000171032,65.4,HFET
401733:11481,935:935,03/11/26 01:07:16,STABLE BEAMS,6799,0.000177635,0.000170754,65.3,HFET
401733:11481,936:936,03/11/26 01:07:39,STABLE BEAMS,6799,0.000177200,0.000167858,65.2,HFET
401733:11481,937:937,03/11/26 01:08:02,STABLE BEAMS,6799,0.000177488,0.000170641,65.3,HFET
401733:11481,938:938,03/11/26 01:08:26,STABLE BEAMS,6799,0.000177639,0.000170868,65.3,HFET
401733:11481,939:939,03/11/26 01:08:49,STABLE BEAMS,6799,0.000177915,0.000171049,65.4,HFET
401733:11481,940:940,03/11/26 01:09:12,STABLE BEAMS,6799,0.000177804,0.000170971,65.4,HFET
401733:11481,941:941,03/11/26 01:09:36,STABLE BEAMS,6799,0.000177556,0.000170721,65.3,HFET
401733:11481,942:942,03/11/26 01:09:59,STABLE BEAMS,6799,0.000177135,0.000170381,65.1,HFET
401733:11481,943:943,03/11/26 01:10:22,STABLE BEAMS,6799,0.000177277,0.000170453,65.2,HFET
401733:11481,944:944,03/11/26 01:10:46,STABLE BEAMS,6799,0.000177348,0.000170621,65.2,HFET
401733:11481,945:945,03/11/26 01:11:09,STABLE BEAMS,6799,0.000177429,0.000170672,65.2,HFET
401733:11481,946:946,03/11/26 01:11:32,STABLE BEAMS,6799,0.000177121,0.000170320,65.1,HFET
401733:11481,947:947,03/11/26 01:11:55,STABLE BEAMS,6799,0.000177017,0.000170326,65.1,HFET
401733:11481,948:948,03/11/26 01:12:19,STABLE BEAMS,6799,0.000177619,0.000170721,65.3,HFET
401733:11481,949:949,03/11/26 01:12:42,STABLE BEAMS,6799,0.000178246,0.000168903,65.5,HFET
401733:11481,950:950,03/11/26 01:13:05,STABLE BEAMS,6799,0.000177721,0.000170933,65.3,HFET
401733:11481,951:951,03/11/26 01:13:29,STABLE BEAMS,6799,0.000177961,0.000131774,65.4,HFET
401733:11481,952:952,03/11/26 01:13:52,STABLE BEAMS,6799,0.000177798,0.000170983,65.4,HFET
401733:11481,953:953,03/11/26 01:14:15,STABLE BEAMS,6799,0.000178032,0.000171166,65.5,HFET
401733:11481,954:954,03/11/26 01:14:39,STABLE BEAMS,6799,0.000178095,0.000171132,65.5,HFET
401733:11481,955:955,03/11/26 01:15:02,STABLE BEAMS,6799,0.000177840,0.000170977,65.4,HFET
401733:11481,956:956,03/11/26 01:15:25,STABLE BEAMS,6799,0.000177851,0.000171051,65.4,HFET
401733:11481,957:957,03/11/26 01:15:49,STABLE BEAMS,6799,0.000177783,0.000171043,65.4,HFET
401733:11481,958:958,03/11/26 01:16:12,STABLE BEAMS,6799,0.000177420,0.000170557,65.2,HFET
401733:11481,959:959,03/11/26 01:16:35,STABLE BEAMS,6799,0.000177203,0.000170409,65.2,HFET
401733:11481,960:960,03/11/26 01:16:58,STABLE BEAMS,6799,0.000177113,0.000170345,65.1,HFET
401733:11481,961:961,03/11/26 01:17:22,STABLE BEAMS,6799,0.000176744,0.000169876,65.0,HFET
401733:11481,962:962,03/11/26 01:17:45,STABLE BEAMS,6799,0.000176633,0.000167493,64.9,HFET
401733:11481,963:963,03/11/26 01:18:08,STABLE BEAMS,6799,0.000176070,0.000169327,64.7,HFET
401733:11481,964:964,03/11/26 01:18:32,STABLE BEAMS,6799,0.000175564,0.000168715,64.6,HFET
401733:11481,965:965,03/11/26 01:18:55,STABLE BEAMS,6799,0.000175389,0.000168880,64.5,HFET
401733:11481,966:966,03/11/26 01:19:18,STABLE BEAMS,6799,0.000176545,0.000169767,64.9,HFET
401733:11481,967:967,03/11/26 01:19:42,STABLE BEAMS,6799,0.000177661,0.000170778,65.3,HFET
401733:11481,968:968,03/11/26 01:20:05,STABLE BEAMS,6799,0.000177446,0.000170715,65.2,HFET
401733:11481,969:969,03/11/26 01:20:28,STABLE BEAMS,6799,0.000177330,0.000170534,65.2,HFET
401733:11481,970:970,03/11/26 01:20:52,STABLE BEAMS,6799,0.000177515,0.000170724,65.3,HFET
401733:11481,971:971,03/11/26 01:21:15,STABLE BEAMS,6799,0.000177520,0.000170758,65.3,HFET
401733:11481,972:972,03/11/26 01:21:38,STABLE BEAMS,6799,0.000176775,0.000170013,65.0,HFET
401733:11481,973:973,03/11/26 01:22:02,STABLE BEAMS,6799,0.000176813,0.000170070,65.0,HFET
401733:11481,974:974,03/11/26 01:22:25,STABLE BEAMS,6799,0.000176544,0.000169894,64.9,HFET
401733:11481,975:975,03/11/26 01:22:48,STABLE BEAMS,6799,0.000176464,0.000167319,64.9,HFET
401733:11481,976:976,03/11/26 01:23:11,STABLE BEAMS,6799,0.000176505,0.000169757,64.9,HFET
401733:11481,977:977,03/11/26 01:23:35,STABLE BEAMS,6799,0.000176357,0.000169635,64.8,HFET
401733:11481,978:978,03/11/26 01:23:58,STABLE BEAMS,6799,0.000176501,0.000169832,64.9,HFET
401733:11481,979:979,03/11/26 01:24:21,STABLE BEAMS,6799,0.000176395,0.000169685,64.9,HFET
401733:11481,980:980,03/11/26 01:24:45,STABLE BEAMS,6799,0.000176007,0.000169367,64.7,HFET
401733:11481,981:981,03/11/26 01:25:08,STABLE BEAMS,6799,0.000176340,0.000169683,64.8,HFET
401733:11481,982:982,03/11/26 01:25:31,STABLE BEAMS,6799,0.000176061,0.000169364,64.7,HFET
401733:11481,983:983,03/11/26 01:25:55,STABLE BEAMS,6799,0.000176008,0.000169298,64.7,HFET
401733:11481,984:984,03/11/26 01:26:18,STABLE BEAMS,6799,0.000176174,0.000169516,64.8,HFET
401733:11481,985:985,03/11/26 01:26:41,STABLE BEAMS,6799,0.000175918,0.000169233,64.7,HFET
401733:11481,986:986,03/11/26 01:27:05,STABLE BEAMS,6799,0.000175925,0.000169300,64.7,HFET
401733:11481,987:987,03/11/26 01:27:28,STABLE BEAMS,6799,0.000175885,0.000169275,64.7,HFET
401733:11481,988:988,03/11/26 01:27:51,STABLE BEAMS,6799,0.000175616,0.000166434,64.6,HFET
401733:11481,989:989,03/11/26 01:28:15,STABLE BEAMS,6799,0.000175494,0.000168957,64.5,HFET
401733:11481,990:990,03/11/26 01:28:38,STABLE BEAMS,6799,0.000175365,0.000168740,64.5,HFET
401733:11481,991:991,03/11/26 01:29:01,STABLE BEAMS,6799,0.000175631,0.000169008,64.6,HFET
401733:11481,992:992,03/11/26 01:29:24,STABLE BEAMS,6799,0.000177164,0.000170379,65.1,HFET
401733:11481,993:993,03/11/26 01:29:48,STABLE BEAMS,6799,0.000176838,0.000170071,65.0,HFET
401733:11481,994:994,03/11/26 01:30:11,STABLE BEAMS,6799,0.000176887,0.000170098,65.0,HFET
401733:11481,995:995,03/11/26 01:30:34,STABLE BEAMS,6799,0.000176856,0.000170063,65.0,HFET
401733:11481,996:996,03/11/26 01:30:58,STABLE BEAMS,6799,0.000176542,0.000169777,64.9,HFET
401733:11481,997:997,03/11/26 01:31:21,STABLE BEAMS,6799,0.000176913,0.000170184,65.0,HFET
401733:11481,998:998,03/11/26 01:31:44,STABLE BEAMS,6799,0.000176605,0.000169964,64.9,HFET
401733:11481,999:999,03/11/26 01:32:08,STABLE BEAMS,6799,0.000176511,0.000169767,64.9,HFET
401733:11481,1000:1000,03/11/26 01:32:31,STABLE BEAMS,6799,0.000176566,0.000169904,64.9,HFET
401733:11481,1001:1001,03/11/26 01:32:54,STABLE BEAMS,6799,0.000176472,0.000167262,64.9,HFET
401733:11481,1002:1002,03/11/26 01:33:18,STABLE BEAMS,6799,0.000176436,0.000169701,64.9,HFET
401733:11481,1003:1003,03/11/26 01:33:41,STABLE BEAMS,6799,0.000176525,0.000169909,64.9,HFET
401733:11481,1004:1004,03/11/26 01:34:04,STABLE BEAMS,6799,0.000176214,0.000169629,64.8,HFET
401733:11481,1005:1005,03/11/26 01:34:27,STABLE BEAMS,6799,0.000175889,0.000169246,64.7,HFET
401733:11481,1006:1006,03/11/26 01:34:51,STABLE BEAMS,6799,0.000176137,0.000169478,64.8,HFET
401733:11481,1007:1007,03/11/26 01:35:14,STABLE BEAMS,6799,0.000176373,0.000169705,64.8,HFET
401733:11481,1008:1008,03/11/26 01:35:37,STABLE BEAMS,6799,0.000176585,0.000169899,64.9,HFET
401733:11481,1009:1009,03/11/26 01:36:01,STABLE BEAMS,6799,0.000176957,0.000170202,65.1,HFET
401733:11481,1010:1010,03/11/26 01:36:24,STABLE BEAMS,6799,0.000177100,0.000170363,65.1,HFET
401733:11481,1011:1011,03/11/26 01:36:47,STABLE BEAMS,6799,0.000177000,0.000170274,65.1,HFET
401733:11481,1012:1012,03/11/26 01:37:11,STABLE BEAMS,6799,0.000177349,0.000170536,65.2,HFET
401733:11481,1013:1013,03/11/26 01:37:34,STABLE BEAMS,6799,0.000177270,0.000170569,65.2,HFET
401733:11481,1014:1014,03/11/26 01:37:57,STABLE BEAMS,6799,0.000177281,0.000167967,65.2,HFET
401733:11481,1015:1015,03/11/26 01:38:21,STABLE BEAMS,6799,0.000177224,0.000170516,65.2,HFET
401733:11481,1016:1016,03/11/26 01:38:44,STABLE BEAMS,6799,0.000176971,0.000170325,65.1,HFET
401733:11481,1017:1017,03/11/26 01:39:07,STABLE BEAMS,6799,0.000176942,0.000170147,65.1,HFET
401733:11481,1018:1018,03/11/26 01:39:31,STABLE BEAMS,6799,0.000176275,0.000169654,64.8,HFET
401733:11481,1019:1019,03/11/26 01:39:54,STABLE BEAMS,6799,0.000176169,0.000169530,64.8,HFET
401733:11481,1020:1020,03/11/26 01:40:17,STABLE BEAMS,6799,0.000176200,0.000169545,64.8,HFET
401733:11481,1021:1021,03/11/26 01:40:40,STABLE BEAMS,6799,0.000176043,0.000169343,64.7,HFET
401733:11481,1022:1022,03/11/26 01:41:04,STABLE BEAMS,6799,0.000176017,0.000169376,64.7,HFET
401733:11481,1023:1023,03/11/26 01:41:27,STABLE BEAMS,6799,0.000175733,0.000169179,64.6,HFET
401733:11481,1024:1024,03/11/26 01:41:50,STABLE BEAMS,6799,0.000175529,0.000168999,64.5,HFET
401733:11481,1025:1025,03/11/26 01:42:14,STABLE BEAMS,6799,0.000175511,0.000168873,64.5,HFET
401733:11481,1026:1026,03/11/26 01:42:37,STABLE BEAMS,6799,0.000175335,0.000168814,64.5,HFET
401733:11481,1027:1027,03/11/26 01:43:00,STABLE BEAMS,6799,0.000175421,0.000166407,64.5,HFET
401733:11481,1028:1028,03/11/26 01:43:24,STABLE BEAMS,6799,0.000175294,0.000168715,64.5,HFET
401733:11481,1029:1029,03/11/26 01:43:47,STABLE BEAMS,6799,0.000176117,0.000087206,64.8,HFET
401733:11481,1030:1030,03/11/26 01:44:10,STABLE BEAMS,6799,0.000176292,0.000169547,64.8,HFET
401733:11481,1031:1031,03/11/26 01:44:34,STABLE BEAMS,6799,0.000176034,0.000169365,64.7,HFET
401733:11481,1032:1032,03/11/26 01:44:57,STABLE BEAMS,6799,0.000175869,0.000169300,64.7,HFET
401733:11481,1033:1033,03/11/26 01:45:20,STABLE BEAMS,6799,0.000175717,0.000169121,64.6,HFET
401733:11481,1034:1034,03/11/26 01:45:44,STABLE BEAMS,6799,0.000175680,0.000169109,64.6,HFET
401733:11481,1035:1035,03/11/26 01:46:07,STABLE BEAMS,6799,0.000175780,0.000169127,64.6,HFET
401733:11481,1036:1036,03/11/26 01:46:30,STABLE BEAMS,6799,0.000175780,0.000169233,64.6,HFET
401733:11481,1037:1037,03/11/26 01:46:53,STABLE BEAMS,6799,0.000175403,0.000168888,64.5,HFET
401733:11481,1038:1038,03/11/26 01:47:17,STABLE BEAMS,6799,0.000176113,0.000169434,64.8,HFET
401733:11481,1039:1039,03/11/26 01:47:40,STABLE BEAMS,6799,0.000176901,0.000170180,65.0,HFET
401733:11481,1040:1040,03/11/26 01:48:03,STABLE BEAMS,6799,0.000177163,0.000167922,65.1,HFET
401733:11481,1041:1041,03/11/26 01:48:27,STABLE BEAMS,6799,0.000176859,0.000170192,65.0,HFET
401733:11481,1042:1042,03/11/26 01:48:50,STABLE BEAMS,6799,0.000176905,0.000170170,65.0,HFET
401733:11481,1043:1043,03/11/26 01:49:13,STABLE BEAMS,6799,0.000176917,0.000170208,65.0,HFET
401733:11481,1044:1044,03/11/26 01:49:37,STABLE BEAMS,6799,0.000176645,0.000169978,64.9,HFET
401733:11481,1045:1045,03/11/26 01:50:00,STABLE BEAMS,6799,0.000176625,0.000169904,64.9,HFET
401733:11481,1046:1046,03/11/26 01:50:23,STABLE BEAMS,6799,0.000176357,0.000169757,64.8,HFET
401803:11496,16:16,03/12/26 03:00:09,STABLE BEAMS,6800,0.000143578,0.000033103,52.8,HFET
401803:11496,17:17,03/12/26 03:00:32,STABLE BEAMS,6800,0.000143333,0.000137938,52.7,HFET
401803:11496,18:18,03/12/26 03:00:55,STABLE BEAMS,6800,0.000143148,0.000138758,52.6,HFET
401803:11496,19:19,03/12/26 03:01:19,STABLE BEAMS,6800,0.000142973,0.000138812,52.6,HFET
401803:11496,20:20,03/12/26 03:01:42,STABLE BEAMS,6800,0.000142793,0.000138775,52.5,HFET
401803:11496,21:21,03/12/26 03:02:05,STABLE BEAMS,6800,0.000142646,0.000138662,52.4,HFET
401803:11496,22:22,03/12/26 03:02:29,STABLE BEAMS,6800,0.000142473,0.000104795,52.4,HFET
401803:11496,23:23,03/12/26 03:02:52,STABLE BEAMS,6800,0.000142713,0.000138311,52.5,HFET
401803:11496,24:24,03/12/26 03:03:15,STABLE BEAMS,6800,0.000147635,0.000143041,54.3,HFET
401803:11496,25:25,03/12/26 03:03:39,STABLE BEAMS,6800,0.000144546,0.000140324,53.1,HFET
401803:11496,26:26,03/12/26 03:04:02,STABLE BEAMS,6800,0.000122613,0.000119861,45.1,HFET
401803:11496,27:27,03/12/26 03:04:25,STABLE BEAMS,6800,0.000122149,0.000081436,44.9,HFET
401803:11496,28:28,03/12/26 03:04:48,STABLE BEAMS,6800,0.000121714,0.000117788,44.8,HFET
401803:11496,29:29,03/12/26 03:05:12,STABLE BEAMS,6800,0.000121254,0.000116610,44.6,HFET
401803:11496,30:30,03/12/26 03:05:35,STABLE BEAMS,6800,0.000116393,0.000113864,42.8,HFET
401803:11496,31:31,03/12/26 03:05:58,STABLE BEAMS,6800,0.000112680,0.000110399,41.4,HFET
401803:11496,32:32,03/12/26 03:06:22,STABLE BEAMS,6800,0.000109678,0.000107584,40.3,HFET
401803:11496,33:33,03/12/26 03:06:45,STABLE BEAMS,6800,0.000100196,0.000075742,36.8,HFET
401803:11496,34:34,03/12/26 03:07:08,STABLE BEAMS,6800,0.000092955,0.000091505,34.2,HFET
401803:11496,35:35,03/12/26 03:07:32,STABLE BEAMS,6800,0.000088961,0.000087631,32.7,HFET
401803:11496,36:36,03/12/26 03:07:55,STABLE BEAMS,6800,0.000096691,0.000095126,35.6,HFET
401803:11496,37:37,03/12/26 03:08:18,STABLE BEAMS,6800,0.000122205,0.000119433,44.9,HFET
401803:11496,38:38,03/12/26 03:08:42,STABLE BEAMS,6800,0.000155866,0.000150220,57.3,HFET
401803:11496,39:39,03/12/26 03:09:05,STABLE BEAMS,6800,0.000169091,0.000162231,62.2,HFET
401803:11496,40:40,03/12/26 03:09:28,STABLE BEAMS,6800,0.000177710,0.000170115,65.3,HFET
401803:11496,41:41,03/12/26 03:09:51,STABLE BEAMS,6800,0.000177040,0.000169935,65.1,HFET
401803:11496,42:42,03/12/26 03:10:15,STABLE BEAMS,6800,0.000176311,0.000167107,64.8,HFET
401803:11496,43:43,03/12/26 03:10:38,STABLE BEAMS,6800,0.000176271,0.000169595,64.8,HFET
401803:11496,44:44,03/12/26 03:11:01,STABLE BEAMS,6800,0.000176104,0.000169505,64.8,HFET
401803:11496,45:45,03/12/26 03:11:25,STABLE BEAMS,6800,0.000175434,0.000168969,64.5,HFET
401803:11496,46:46,03/12/26 03:11:48,STABLE BEAMS,6800,0.000175005,0.000168630,64.3,HFET
401803:11496,47:47,03/12/26 03:12:11,STABLE BEAMS,6800,0.000176207,0.000169683,64.8,HFET
401803:11496,48:48,03/12/26 03:12:35,STABLE BEAMS,6800,0.000176186,0.000169680,64.8,HFET
401803:11496,49:49,03/12/26 03:12:58,STABLE BEAMS,6800,0.000175575,0.000169164,64.6,HFET
401803:11496,50:50,03/12/26 03:13:21,STABLE BEAMS,6800,0.000175271,0.000168860,64.4,HFET
401803:11496,51:51,03/12/26 03:13:45,STABLE BEAMS,6800,0.000177325,0.000170777,65.2,HFET
401803:11496,52:52,03/12/26 03:14:08,STABLE BEAMS,6800,0.000176365,0.000169771,64.8,HFET
401803:11496,53:53,03/12/26 03:14:31,STABLE BEAMS,6800,0.000176104,0.000169667,64.8,HFET
401803:11496,54:54,03/12/26 03:14:54,STABLE BEAMS,6800,0.000175503,0.000169050,64.5,HFET
401803:11496,55:55,03/12/26 03:15:18,STABLE BEAMS,6800,0.000175348,0.000166466,64.5,HFET
401803:11496,56:56,03/12/26 03:15:41,STABLE BEAMS,6800,0.000175893,0.000169461,64.7,HFET
401803:11496,57:57,03/12/26 03:16:04,STABLE BEAMS,6800,0.000175909,0.000169449,64.7,HFET
401803:11496,58:58,03/12/26 03:16:28,STABLE BEAMS,6800,0.000176113,0.000169672,64.8,HFET
401803:11496,59:59,03/12/26 03:16:51,STABLE BEAMS,6800,0.000175916,0.000169529,64.7,HFET
401803:11496,60:60,03/12/26 03:17:14,STABLE BEAMS,6800,0.000175772,0.000169330,64.6,HFET
401803:11496,61:61,03/12/26 03:17:38,STABLE BEAMS,6800,0.000175638,0.000169205,64.6,HFET
401803:11496,62:62,03/12/26 03:18:01,STABLE BEAMS,6800,0.000175435,0.000168928,64.5,HFET
401803:11496,63:63,03/12/26 03:18:24,STABLE BEAMS,6800,0.000175956,0.000169628,64.7,HFET
401803:11496,64:64,03/12/26 03:18:48,STABLE BEAMS,6800,0.000177744,0.000131183,65.4,HFET
401803:11496,65:65,03/12/26 03:19:11,STABLE BEAMS,6800,0.000177071,0.000169021,65.1,HFET
401803:11496,66:66,03/12/26 03:19:34,STABLE BEAMS,6800,0.000176357,0.000169115,64.8,HFET
401803:11496,67:67,03/12/26 03:19:58,STABLE BEAMS,6800,0.000176128,0.000168965,64.8,HFET
401803:11496,68:68,03/12/26 03:20:21,STABLE BEAMS,6800,0.000175549,0.000166379,64.5,HFET
401803:11496,69:69,03/12/26 03:20:44,STABLE BEAMS,6800,0.000175124,0.000168474,64.4,HFET
401803:11496,70:70,03/12/26 03:21:07,STABLE BEAMS,6800,0.000175978,0.000169293,64.7,HFET
401803:11496,71:71,03/12/26 03:21:31,STABLE BEAMS,6800,0.000175732,0.000169193,64.6,HFET
401803:11496,72:72,03/12/26 03:21:54,STABLE BEAMS,6800,0.000174704,0.000168340,64.2,HFET
401803:11496,73:73,03/12/26 03:22:17,STABLE BEAMS,6800,0.000178192,0.000171340,65.5,HFET
401803:11496,74:74,03/12/26 03:22:41,STABLE BEAMS,6800,0.000177288,0.000170625,65.2,HFET
401803:11496,75:75,03/12/26 03:23:04,STABLE BEAMS,6800,0.000176125,0.000169510,64.8,HFET
401803:11496,76:76,03/12/26 03:23:27,STABLE BEAMS,6800,0.000175545,0.000169007,64.5,HFET
401803:11496,77:77,03/12/26 03:23:51,STABLE BEAMS,6800,0.000175091,0.000168558,64.4,HFET
401803:11496,78:78,03/12/26 03:24:14,STABLE BEAMS,6800,0.000176219,0.000169390,64.8,HFET
401803:11496,79:79,03/12/26 03:24:37,STABLE BEAMS,6800,0.000175745,0.000169241,64.6,HFET
401803:11496,80:80,03/12/26 03:25:01,STABLE BEAMS,6800,0.000175783,0.000169296,64.6,HFET
401803:11496,81:81,03/12/26 03:25:24,STABLE BEAMS,6800,0.000175528,0.000166649,64.5,HFET
401803:11496,82:82,03/12/26 03:25:47,STABLE BEAMS,6800,0.000175615,0.000169102,64.6,HFET
401803:11496,83:83,03/12/26 03:26:11,STABLE BEAMS,6800,0.000177228,0.000170326,65.2,HFET
401803:11496,84:84,03/12/26 03:26:34,STABLE BEAMS,6800,0.000176742,0.000170344,65.0,HFET
401803:11496,85:85,03/12/26 03:26:57,STABLE BEAMS,6800,0.000176383,0.000124471,64.9,HFET
401803:11496,86:86,03/12/26 03:27:20,STABLE BEAMS,6800,0.000176167,0.000167663,64.8,HFET
401803:11496,87:87,03/12/26 03:27:44,STABLE BEAMS,6800,0.000176058,0.000168828,64.7,HFET
401803:11496,88:88,03/12/26 03:28:07,STABLE BEAMS,6800,0.000176250,0.000169269,64.8,HFET
401803:11496,89:89,03/12/26 03:28:30,STABLE BEAMS,6800,0.000175949,0.000168935,64.7,HFET
401803:11496,90:90,03/12/26 03:28:54,STABLE BEAMS,6800,0.000175843,0.000169077,64.7,HFET
401803:11496,91:91,03/12/26 03:29:17,STABLE BEAMS,6800,0.000176292,0.000169708,64.8,HFET
401803:11496,92:92,03/12/26 03:29:40,STABLE BEAMS,6800,0.000175641,0.000169108,64.6,HFET
401803:11496,93:93,03/12/26 03:30:04,STABLE BEAMS,6800,0.000175645,0.000169109,64.6,HFET
401803:11496,94:94,03/12/26 03:30:27,STABLE BEAMS,6800,0.000175855,0.000167003,64.7,HFET
401803:11496,95:95,03/12/26 03:30:50,STABLE BEAMS,6800,0.000176248,0.000169756,64.8,HFET
401803:11496,96:96,03/12/26 03:31:14,STABLE BEAMS,6800,0.000174999,0.000168704,64.3,HFET
401803:11496,97:97,03/12/26 03:31:37,STABLE BEAMS,6800,0.000177153,0.000170693,65.1,HFET
401803:11496,98:98,03/12/26 03:32:00,STABLE BEAMS,6800,0.000176619,0.000170201,64.9,HFET
401803:11496,99:99,03/12/26 03:32:24,STABLE BEAMS,6800,0.000176212,0.000169807,64.8,HFET
401803:11496,100:100,03/12/26 03:32:47,STABLE BEAMS,6800,0.000176204,0.000169712,64.8,HFET
401803:11496,101:101,03/12/26 03:33:10,STABLE BEAMS,6800,0.000175745,0.000169407,64.6,HFET
401803:11496,102:102,03/12/26 03:33:33,STABLE BEAMS,6800,0.000175777,0.000169052,64.6,HFET
401803:11496,103:103,03/12/26 03:33:57,STABLE BEAMS,6800,0.000175610,0.000169262,64.6,HFET
401803:11496,104:104,03/12/26 03:34:20,STABLE BEAMS,6800,0.000174949,0.000168699,64.3,HFET
401803:11496,105:105,03/12/26 03:34:43,STABLE BEAMS,6800,0.000175868,0.000169386,64.7,HFET
401803:11496,106:106,03/12/26 03:35:07,STABLE BEAMS,6800,0.000176890,0.000170290,65.0,HFET
401803:11496,107:107,03/12/26 03:35:30,STABLE BEAMS,6800,0.000176498,0.000167558,64.9,HFET
401803:11496,108:108,03/12/26 03:35:53,STABLE BEAMS,6800,0.000176483,0.000170047,64.9,HFET
401803:11496,109:109,03/12/26 03:36:17,STABLE BEAMS,6800,0.000176391,0.000169975,64.9,HFET
401803:11496,110:110,03/12/26 03:36:40,STABLE BEAMS,6800,0.000175920,0.000169521,64.7,HFET
401803:11496,111:111,03/12/26 03:37:03,STABLE BEAMS,6800,0.000175606,0.000169346,64.6,HFET
